STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-15,,,8.28,24.0,26.0,0.01,,0.0,0.0,67.0,71.0,63.0,,,20.0,30.0,,,0.0,,14.1,16.1,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-16,,,9.84,1635.0,1728.0,0.91,,0.0,0.0,73.0,80.0,65.0,,,270.0,280.0,,,0.0,,21.9,25.9,,,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-17,,,11.63,1414.0,1146.0,0.0,,0.0,0.0,67.0,74.0,60.0,,,300.0,270.0,,,0.0,,17.9,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-18,,,7.16,1703.0,1452.0,0.13,,0.0,0.0,64.0,71.0,56.0,,,180.0,170.0,,,0.0,,14.1,17.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-19,,,7.61,1435.0,1434.0,0.05,,0.0,0.0,69.0,75.0,62.0,,,80.0,80.0,,,0.0,,15.0,17.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-20,,,12.08,1322.0,1321.0,0.0,,0.0,0.0,65.0,72.0,58.0,,,290.0,280.0,,,0.0,,21.0,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-21,,,8.95,759.0,759.0,0.0,,0.0,0.0,66.0,75.0,56.0,,,320.0,310.0,,,0.0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-22,,,8.5,2244.0,2032.0,0.0,,0.0,0.0,69.0,78.0,59.0,,,240.0,230.0,,,0.0,,15.0,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-23,,,13.65,2104.0,2101.0,0.37,,0.0,0.0,68.0,75.0,61.0,,,200.0,190.0,,,0.0,,23.9,29.1,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-24,,,7.83,1514.0,1511.0,0.0,,0.0,0.0,71.0,78.0,63.0,,,110.0,120.0,,,0.0,,15.0,17.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-25,,,7.83,1458.0,1458.0,0.0,,0.0,0.0,50.0,77.0,63.0,,,110.0,110.0,,,0.0,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-26,,,7.61,1424.0,1553.0,0.0,,0.0,0.0,71.0,79.0,62.0,,,120.0,120.0,,,0.0,,17.0,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-27,,,8.72,1501.0,1500.0,0.0,,0.0,0.0,74.0,85.0,63.0,,,260.0,250.0,,,0.0,,17.9,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-28,,,8.5,1337.0,1159.0,0.0,,0.0,0.0,67.0,72.0,62.0,,,80.0,90.0,,,0.0,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-29,,,8.05,1532.0,1423.0,0.0,,0.0,0.0,65.0,72.0,58.0,,,90.0,90.0,,,0.0,,17.0,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-30,,,6.04,1511.0,1508.0,0.0,,0.0,0.0,67.0,75.0,58.0,,,120.0,120.0,,,0.0,,13.0,15.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-08-31,,,10.07,1529.0,1517.0,0.0,,0.0,0.0,77.0,86.0,67.0,,,240.0,240.0,,,0.0,,17.0,21.9,,,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-01,,,12.53,1319.0,1725.0,0.0,,0.0,0.0,80.0,87.0,73.0,,,230.0,260.0,,,0.0,,19.9,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-02,,,8.72,1132.0,1131.0,0.66,,0.0,0.0,69.0,76.0,61.0,,,50.0,50.0,,,0.0,,16.1,21.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-03,,,5.82,1325.0,1340.0,0.0,,0.0,0.0,65.0,69.0,61.0,,,130.0,110.0,,,0.0,,15.0,16.1,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-04,,,9.84,1901.0,1900.0,0.07,,0.0,0.0,66.0,74.0,58.0,,,350.0,360.0,,,0.0,,23.0,29.1,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-05,,,10.51,133.0,38.0,0.0,,0.0,0.0,56.0,62.0,49.0,,,10.0,10.0,,,0.0,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-06,,,9.84,1231.0,1201.0,0.0,,0.0,0.0,56.0,62.0,49.0,,,80.0,110.0,,,0.0,,13.0,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-07,,,10.51,1738.0,1654.0,0.0,,0.0,0.0,63.0,75.0,51.0,,,230.0,250.0,,,0.0,,17.0,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-08,,,13.65,1640.0,1429.0,0.0,,0.0,0.0,68.0,80.0,56.0,,,250.0,240.0,,,0.0,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-09,,,8.05,1507.0,1153.0,0.0,,0.0,0.0,76.0,83.0,68.0,,,270.0,320.0,,,0.0,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-10,,,7.83,1008.0,1007.0,0.0,,0.0,0.0,65.0,70.0,60.0,,,80.0,80.0,,,0.0,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-11,,,8.05,1808.0,1730.0,0.0,,0.0,0.0,68.0,76.0,59.0,,,190.0,220.0,,,0.0,,16.1,17.9,,,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-12,,,12.75,1503.0,1502.0,0.0,,0.0,0.0,72.0,83.0,61.0,,,220.0,220.0,,,0.0,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-13,,,9.4,20.0,19.0,0.1,,0.0,0.0,72.0,80.0,63.0,,,230.0,230.0,,,0.0,,23.0,29.1,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-14,,,8.28,1408.0,1341.0,0.0,,0.0,0.0,65.0,73.0,57.0,,,110.0,110.0,,,0.0,,17.9,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-15,,,10.51,923.0,922.0,0.94,,0.0,0.0,65.0,70.0,60.0,,,110.0,110.0,,,0.0,,28.0,32.0,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-16,,,12.75,2123.0,1712.0,0.0,,0.0,0.0,61.0,68.0,53.0,,,260.0,290.0,,,0.0,,21.0,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-17,,,14.54,1613.0,1613.0,0.0,,0.0,0.0,60.0,70.0,50.0,,,230.0,240.0,,,0.0,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-18,,,11.41,1325.0,1325.0,0.0,,0.0,0.0,69.0,78.0,59.0,,,270.0,270.0,,,0.0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-19,,,9.62,2102.0,2107.0,0.52,,0.0,0.0,70.0,78.0,61.0,,,110.0,110.0,,,0.0,,17.0,19.9,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-20,,,7.61,913.0,913.0,0.01,,0.0,0.0,72.0,81.0,63.0,,,300.0,310.0,,,0.0,,16.1,19.9,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-21,,,14.76,1347.0,1010.0,0.01,,0.0,0.0,69.0,78.0,60.0,,,290.0,300.0,,,0.0,,25.1,33.1,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-22,,,10.29,11.0,13.0,0.0,,0.0,0.0,62.0,68.0,55.0,,,270.0,270.0,,,0.0,,21.0,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-23,,,8.28,1649.0,1648.0,0.0,,0.0,0.0,61.0,70.0,51.0,,,200.0,190.0,,,0.0,,21.0,23.9,,,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-24,,,11.86,1413.0,1406.0,0.0,,0.0,0.0,65.0,75.0,54.0,,,350.0,310.0,,,0.0,,19.9,23.9,,,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-25,,,9.4,2344.0,231.0,0.0,,0.0,0.0,54.0,60.0,48.0,,,70.0,310.0,,,0.0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-26,,,13.87,755.0,745.0,0.56,,0.0,0.0,54.0,56.0,51.0,,,60.0,60.0,,,0.0,,21.9,25.9,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-27,,,9.4,1634.0,1951.0,0.0,,0.0,0.0,58.0,68.0,47.0,,,230.0,240.0,,,0.0,,17.0,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-28,,,10.51,1109.0,1109.0,0.0,,0.0,0.0,52.0,61.0,42.0,,,340.0,350.0,,,0.0,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-29,,,8.5,740.0,951.0,0.0,,0.0,0.0,46.0,53.0,38.0,,,360.0,60.0,,,0.0,,13.0,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-09-30,,,11.18,1425.0,1219.0,0.0,,0.0,0.0,54.0,65.0,43.0,,,230.0,210.0,,,0.0,,17.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-01,,,8.95,1659.0,1658.0,0.0,,0.0,0.0,60.0,70.0,50.0,,,200.0,200.0,,,0.0,,16.1,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-02,,,5.59,2325.0,2330.0,0.0,,0.0,0.0,57.0,62.0,51.0,,,300.0,300.0,,,0.0,,12.1,13.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-03,,,10.51,1544.0,1614.0,0.0,,0.0,0.0,67.0,80.0,53.0,,,300.0,280.0,,,0.0,,25.9,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-04,,,8.5,1629.0,1628.0,0.1,,0.0,0.0,64.0,73.0,54.0,,,210.0,210.0,,,0.0,,16.1,21.9,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-05,,,8.72,2052.0,2056.0,0.33,,0.0,0.0,56.0,58.0,53.0,,,90.0,80.0,,,0.0,,19.9,21.9,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-06,,,9.17,425.0,404.0,0.3,,0.0,0.0,56.0,59.0,53.0,,,80.0,80.0,,,0.0,,21.0,25.1,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-07,,,9.62,2205.0,2204.0,0.0,,0.0,0.0,56.0,62.0,49.0,,,290.0,290.0,,,0.0,,17.9,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-08,,,12.3,1027.0,1102.0,0.0,,0.0,0.0,49.0,55.0,43.0,,,270.0,260.0,,,0.0,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-09,,,13.2,1438.0,1437.0,0.0,,0.0,0.0,42.0,43.0,40.0,,,350.0,360.0,,,0.0,,21.0,25.1,,,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-10,,,15.21,1345.0,1330.0,0.0,,0.0,0.0,45.0,51.0,38.0,,,250.0,240.0,,,0.0,,23.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-11,,,17.0,1130.0,1211.0,0.0,,0.0,0.0,54.0,66.0,41.0,,,270.0,290.0,,,0.0,,31.1,38.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-12,,,10.74,1513.0,1119.0,0.0,,0.0,0.0,57.0,69.0,44.0,,,260.0,280.0,,,0.0,,16.1,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-13,,,10.07,1347.0,1451.0,0.0,,0.0,0.0,61.0,74.0,48.0,,,230.0,250.0,,,0.0,,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-14,,,11.63,1516.0,1308.0,0.0,,0.0,0.0,68.0,80.0,55.0,,,240.0,240.0,,,0.0,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-15,,,11.18,1605.0,1559.0,0.0,,0.0,0.0,65.0,75.0,54.0,,,70.0,60.0,,,0.0,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-16,,,13.42,122.0,121.0,0.26,,0.0,0.0,48.0,54.0,42.0,,,70.0,70.0,,,0.0,,21.9,25.1,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-17,,,7.83,2352.0,2351.0,0.0,,0.0,0.0,48.0,53.0,42.0,,,80.0,70.0,,,0.0,,14.1,15.0,,,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-18,,,10.07,233.0,2325.0,1.03,,0.0,0.0,54.0,57.0,51.0,,,70.0,310.0,,,0.0,,16.1,17.9,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-19,,,13.65,1122.0,1351.0,0.05,,0.0,0.0,55.0,61.0,49.0,,,290.0,310.0,,,0.0,,25.1,31.1,,,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-20,,,10.29,2205.0,2204.0,0.0,,0.0,0.0,56.0,65.0,46.0,,,230.0,230.0,,,0.0,,17.0,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-21,,,12.97,2338.0,2330.0,0.0,,0.0,0.0,62.0,74.0,50.0,,,340.0,350.0,,,0.0,,21.9,25.9,,,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-22,,,10.96,45.0,25.0,0.0,,0.0,0.0,50.0,58.0,42.0,0.0,,330.0,350.0,,,0.0,,21.0,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-23,,,8.5,2152.0,2159.0,0.0,,0.0,0.0,46.0,52.0,39.0,,,220.0,250.0,,,0.0,,14.1,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-24,,,9.17,1212.0,1310.0,0.0,,0.0,0.0,56.0,68.0,43.0,,,260.0,250.0,,,0.0,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-25,,,7.38,129.0,1537.0,0.0,,0.0,0.0,57.0,63.0,51.0,,,290.0,100.0,,,0.0,,13.0,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-26,,,6.93,1728.0,2213.0,0.0,,0.0,0.0,61.0,71.0,50.0,,,200.0,230.0,,,0.0,,12.1,15.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-27,,,4.47,1606.0,1605.0,0.0,,0.0,0.0,59.0,65.0,52.0,0.0,,130.0,130.0,,,0.0,,10.1,13.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-28,,,18.79,1633.0,1812.0,0.0,,0.0,0.0,48.0,60.0,35.0,,,320.0,320.0,,,0.0,,33.1,42.9,,,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-29,,,17.0,1027.0,920.0,0.0,,0.0,0.0,37.0,40.0,34.0,,,320.0,320.0,,,0.0,,25.9,33.1,,,,,,,,,,,,,,,,,,,1.0,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-30,,,14.99,2353.0,2352.0,0.56,,0.0,0.0,40.0,46.0,33.0,,,30.0,30.0,,,0.0,,34.9,40.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-10-31,,,17.67,41.0,24.0,0.23,,0.0,0.0,45.0,48.0,42.0,,,50.0,40.0,,,0.0,,31.1,38.9,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-01,,,11.86,1943.0,1926.0,0.0,,0.0,0.0,49.0,56.0,41.0,,,340.0,360.0,,,0.0,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-02,,,12.3,1247.0,1242.0,0.0,,0.0,0.0,54.0,63.0,45.0,,,360.0,360.0,,,0.0,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-03,,,7.38,952.0,1118.0,0.0,,0.0,0.0,53.0,60.0,46.0,,,40.0,20.0,,,0.0,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-04,,,5.37,1524.0,1523.0,0.0,,0.0,0.0,56.0,66.0,46.0,,,80.0,80.0,,,0.0,,13.0,14.1,,,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-05,,,12.97,2231.0,1926.0,0.68,,0.0,0.0,46.0,49.0,42.0,,,320.0,330.0,,,0.0,,19.9,25.9,,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-06,,,13.65,1603.0,1420.0,0.0,,0.0,0.0,47.0,52.0,41.0,,,320.0,310.0,,,0.0,,17.9,23.9,,,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-07,,,10.74,1053.0,1049.0,0.0,,0.0,0.0,50.0,59.0,41.0,,,10.0,360.0,,,0.0,,16.1,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-08,,,6.71,2037.0,954.0,0.0,,0.0,0.0,50.0,53.0,46.0,,,230.0,280.0,,,0.0,,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-09,,,5.14,2359.0,2358.0,0.0,,0.0,0.0,48.0,52.0,44.0,,,120.0,120.0,,,0.0,,12.1,13.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-10,,,16.55,2244.0,2243.0,1.46,,0.0,0.0,49.0,50.0,47.0,,,50.0,40.0,,,0.0,,25.1,31.1,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-11,,,13.42,435.0,437.0,0.26,,0.0,0.0,50.0,53.0,47.0,,,20.0,20.0,,,0.0,,25.1,29.1,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-12,,,9.62,552.0,26.0,0.0,,0.0,0.0,51.0,56.0,45.0,,,320.0,360.0,,,0.0,,17.0,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-13,,,6.71,34.0,100.0,0.0,,0.0,0.0,45.0,47.0,42.0,,,20.0,10.0,,,0.0,,13.0,14.1,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-14,,,8.5,2356.0,2355.0,0.71,,0.0,0.0,49.0,51.0,46.0,,,270.0,270.0,,,0.0,,19.9,23.9,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-15,,,17.0,1349.0,58.0,0.01,,0.0,0.0,44.0,49.0,39.0,,,290.0,300.0,,,0.0,,29.1,36.0,,,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-16,,,14.09,2029.0,2101.0,0.0,,0.0,0.0,44.0,48.0,39.0,,,220.0,240.0,,,0.0,,21.9,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-17,,,15.88,2111.0,2105.0,0.0,,0.0,0.0,46.0,54.0,38.0,,,280.0,280.0,,,0.0,,23.9,32.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-18,,,12.97,1547.0,1605.0,0.0,,0.0,0.0,40.0,46.0,34.0,,,250.0,270.0,,,0.0,,21.0,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-19,,,5.82,1203.0,935.0,0.0,,0.0,0.0,40.0,45.0,35.0,,,300.0,280.0,,,0.0,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-20,,,7.38,1853.0,1850.0,0.0,,0.0,0.0,38.0,45.0,30.0,,,230.0,220.0,,,0.0,,17.0,21.0,,,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-21,,,13.42,2107.0,2142.0,0.0,,0.0,0.0,38.0,42.0,33.0,0.0,,280.0,290.0,,,0.0,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-22,,,15.43,1735.0,1726.0,0.0,,0.0,0.0,34.0,37.0,30.0,,,300.0,270.0,,,0.0,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2000-11-23,,,12.75,536.0,538.0,0.0,,0.0,0.0,30.0,35.0,25.0,,,290.0,290.0,,,0.0,,21.9,28.0,,,,,,,,,,,,,,,,,,,,,,
